id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,year_num,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag
855,LT,Mar 2020,145452,120899,24553,17,3015,11021,2462,14086,23,10894,68.0,26,2020,9.99,NORMAL,9.61,NORMAL,,INSUFFICIENT,18.87,NORMAL,17.01,NORMAL,,INSUFFICIENT,16.51,NORMAL,14.87,NORMAL,,INSUFFICIENT
856,LT,Mar 2021,135979,112519,23460,17,8111,11750,2904,16918,24,12921,82.0,44,2021,4.35,NORMAL,6.1,NORMAL,,INSUFFICIENT,17.31,NORMAL,22.99,NORMAL,,INSUFFICIENT,15.66,NORMAL,21.48,NORMAL,,INSUFFICIENT
857,LT,Mar 2022,156521,132207,24314,16,2364,9235,2948,14495,29,10419,62.0,36,2022,5.0,NORMAL,7.44,NORMAL,,INSUFFICIENT,0.65,NORMAL,9.94,NORMAL,,INSUFFICIENT,-0.53,NORMAL,7.59,NORMAL,,INSUFFICIENT
858,LT,Mar 2023,183341,156175,27166,15,2891,9445,3502,17109,26,12531,75.0,32,2023,8.02,NORMAL,8.9,NORMAL,9.43,NORMAL,4.78,NORMAL,9.38,NORMAL,9.0,NORMAL,3.32,NORMAL,7.19,NORMAL,7.04,NORMAL
859,LT,Mar 2024,221113,191248,29865,14,3847,9512,3682,20517,24,15547,95.0,36,2024,17.59,NORMAL,10.34,NORMAL,10.03,NORMAL,6.36,NORMAL,8.76,NORMAL,12.27,NORMAL,5.03,NORMAL,8.56,NORMAL,10.5,NORMAL
861,LTIM,Mar 2013,3851,2981,870,23,22,21,123,749,25,562,174.0,54,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
862,LTIM,Mar 2014,4920,3773,1147,23,217,31,130,1204,17,996,309.0,55,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
863,LTIM,Mar 2015,4978,3973,1005,20,99,10,158,936,18,769,238.0,63,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
864,LTIM,Mar 2016,5846,4819,1028,18,187,6,174,1035,19,836,49.0,72,2016,14.93,NORMAL,,INSUFFICIENT,,INSUFFICIENT,14.15,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-34.45,NORMAL,,INSUFFICIENT,,INSUFFICIENT
865,LTIM,Mar 2017,6501,5271,1230,19,187,3,178,1236,21,971,57.0,29,2017,9.73,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-0.84,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-43.07,NORMAL,,INSUFFICIENT,,INSUFFICIENT
866,LTIM,Mar 2018,7306,6119,1187,16,426,16,156,1442,23,1112,65.0,33,2018,13.64,NORMAL,13.66,NORMAL,,INSUFFICIENT,13.08,NORMAL,14.62,NORMAL,,INSUFFICIENT,-35.12,NORMAL,-17.88,NORMAL,,INSUFFICIENT
867,LTIM,Mar 2019,9446,7562,1883,20,302,11,147,2028,25,1516,87.0,32,2019,17.34,NORMAL,13.93,NORMAL,,INSUFFICIENT,21.95,NORMAL,8.76,NORMAL,,INSUFFICIENT,21.09,NORMAL,-22.39,NORMAL,,INSUFFICIENT
868,LTIM,Mar 2020,10879,8849,2029,19,329,83,273,2003,24,1520,87.0,32,2020,18.72,NORMAL,16.92,NORMAL,,INSUFFICIENT,16.11,NORMAL,14.6,NORMAL,,INSUFFICIENT,15.14,NORMAL,-18.23,NORMAL,,INSUFFICIENT
869,LTIM,Mar 2021,12370,9645,2725,22,274,79,332,2588,25,1938,111.0,36,2021,19.19,NORMAL,16.17,NORMAL,,INSUFFICIENT,20.34,NORMAL,18.31,NORMAL,,INSUFFICIENT,19.53,NORMAL,17.77,NORMAL,,INSUFFICIENT
870,LTIM,Mar 2022,26109,20860,5249,20,766,123,597,5294,25,3950,225.0,41,2022,40.34,NORMAL,32.06,NORMAL,,INSUFFICIENT,37.6,NORMAL,32.4,NORMAL,,INSUFFICIENT,37.26,NORMAL,31.6,NORMAL,,INSUFFICIENT
871,LTIM,Mar 2023,33183,27075,6108,18,557,150,723,5792,24,4410,149.0,40,2023,45.02,NORMAL,35.35,NORMAL,24.03,NORMAL,42.63,NORMAL,31.72,NORMAL,22.88,NORMAL,19.64,NORMAL,18.05,NORMAL,-1.54,NORMAL
872,LTIM,Mar 2024,35517,29130,6387,18,702,222,819,6049,24,4585,155.0,42,2024,42.13,NORMAL,30.33,NORMAL,21.86,NORMAL,33.25,NORMAL,24.78,NORMAL,16.5,NORMAL,11.77,NORMAL,12.24,NORMAL,-6.67,NORMAL
874,M&M,Mar 2013,68693,59578,9116,13,841,2297,2080,5580,35,4129,33.0,19,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
875,M&M,Mar 2014,74001,63830,10170,14,773,2954,2170,5820,26,5154,38.0,18,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
876,M&M,Mar 2015,71448,62655,8793,12,800,3157,2124,4313,40,3381,25.0,23,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
877,M&M,Mar 2016,75841,65759,10082,13,1399,3368,2442,5672,37,3554,25.0,21,2016,3.35,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-4.88,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-8.84,NORMAL,,INSUFFICIENT,,INSUFFICIENT
878,M&M,Mar 2017,83773,73038,10735,13,2077,3647,2813,6350,36,4051,30.0,22,2017,4.22,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-7.71,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-7.58,NORMAL,,INSUFFICIENT,,INSUFFICIENT
879,M&M,Mar 2018,92094,78868,13226,14,4366,3987,3280,10326,23,7958,60.0,11,2018,8.83,NORMAL,6.04,NORMAL,,INSUFFICIENT,33.02,NORMAL,14.02,NORMAL,,INSUFFICIENT,33.89,NORMAL,12.7,NORMAL,,INSUFFICIENT
880,M&M,Mar 2019,104721,89514,15207,15,2676,5021,3991,8871,32,6017,43.0,17,2019,11.36,NORMAL,7.19,NORMAL,,INSUFFICIENT,19.18,NORMAL,3.14,NORMAL,,INSUFFICIENT,19.81,NORMAL,2.5,NORMAL,,INSUFFICIENT
881,M&M,Mar 2020,75382,65224,10158,13,885,6021,3367,1655,99,-321,1.0,205,2020,-3.46,NORMAL,1.08,NORMAL,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT,-67.82,NORMAL,-47.47,NORMAL,,INSUFFICIENT
882,M&M,Mar 2021,74278,62791,11487,15,1152,6102,3378,3158,52,1512,15.0,54,2021,-6.92,NORMAL,-0.42,NORMAL,,INSUFFICIENT,-42.51,NORMAL,-15.71,NORMAL,,INSUFFICIENT,-37.0,NORMAL,-9.71,NORMAL,,INSUFFICIENT
883,M&M,Mar 2022,90171,75488,14683,16,3204,5018,3508,9362,23,7253,53.0,20,2022,-4.86,NORMAL,1.48,NORMAL,,INSUFFICIENT,6.43,NORMAL,12.35,NORMAL,,INSUFFICIENT,7.22,NORMAL,12.05,NORMAL,,INSUFFICIENT
884,M&M,Mar 2023,121269,100983,20285,17,3961,5830,4357,14060,19,11374,83.0,18,2023,17.17,NORMAL,5.66,NORMAL,5.85,NORMAL,,TURNAROUND,7.4,NORMAL,10.66,NORMAL,336.21,NORMAL,6.71,NORMAL,9.66,NORMAL
885,M&M,Mar 2024,139078,114186,24892,18,3298,7488,4724,15978,23,12270,91.0,21,2024,23.25,NORMAL,5.84,NORMAL,6.51,NORMAL,100.95,NORMAL,15.32,NORMAL,9.06,NORMAL,82.38,NORMAL,16.18,NORMAL,9.13,NORMAL
887,MARUTI,Mar 2013,44304,39944,4361,10,797,198,1890,3070,20,2470,82.0,10,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
888,MARUTI,Mar 2014,44542,39232,5310,12,724,184,2116,3734,24,2854,94.0,13,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
889,MARUTI,Mar 2015,50801,43909,6892,14,817,218,2515,4976,24,3809,126.0,20,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
890,MARUTI,Mar 2016,57589,48565,9024,16,1464,82,2822,7585,28,5497,182.0,19,2016,9.14,NORMAL,,INSUFFICIENT,,INSUFFICIENT,30.56,NORMAL,,INSUFFICIENT,,INSUFFICIENT,30.44,NORMAL,,INSUFFICIENT,,INSUFFICIENT
891,MARUTI,Mar 2017,68085,57664,10421,15,2399,89,2604,10127,26,7511,249.0,30,2017,15.19,NORMAL,,INSUFFICIENT,,INSUFFICIENT,38.06,NORMAL,,INSUFFICIENT,,INSUFFICIENT,38.36,NORMAL,,INSUFFICIENT,,INSUFFICIENT
892,MARUTI,Mar 2018,79809,67692,12118,15,2155,346,2760,11167,29,7881,261.0,31,2018,16.25,NORMAL,12.49,NORMAL,,INSUFFICIENT,27.43,NORMAL,26.12,NORMAL,,INSUFFICIENT,27.47,NORMAL,26.06,NORMAL,,INSUFFICIENT
893,MARUTI,Mar 2019,86068,75012,11056,13,2664,76,3021,10624,28,7651,253.0,32,2019,14.33,NORMAL,14.08,NORMAL,,INSUFFICIENT,11.65,NORMAL,21.8,NORMAL,,INSUFFICIENT,11.6,NORMAL,21.9,NORMAL,,INSUFFICIENT
894,MARUTI,Mar 2020,75660,68305,7355,10,3410,134,3528,7103,20,5678,188.0,32,2020,3.58,NORMAL,8.29,NORMAL,,INSUFFICIENT,-8.9,NORMAL,8.31,NORMAL,,INSUFFICIENT,-8.94,NORMAL,8.33,NORMAL,,INSUFFICIENT
895,MARUTI,Mar 2021,70372,64961,5411,8,3046,102,3034,5321,18,4389,145.0,31,2021,-4.11,NORMAL,4.09,NORMAL,,INSUFFICIENT,-17.73,NORMAL,-4.4,NORMAL,,INSUFFICIENT,-17.79,NORMAL,-4.44,NORMAL,,INSUFFICIENT
896,MARUTI,Mar 2022,88330,82578,5752,7,1861,127,2789,4697,17,3880,128.0,47,2022,0.87,NORMAL,5.34,NORMAL,,INSUFFICIENT,-20.25,NORMAL,-12.38,NORMAL,,INSUFFICIENT,-20.32,NORMAL,-12.46,NORMAL,,INSUFFICIENT
897,MARUTI,Mar 2023,118410,105288,13122,11,2415,252,4846,10438,21,8264,274.0,34,2023,16.1,NORMAL,8.21,NORMAL,10.33,NORMAL,13.33,NORMAL,0.95,NORMAL,12.84,NORMAL,13.38,NORMAL,0.98,NORMAL,12.82,NORMAL
898,MARUTI,Mar 2024,141858,123232,18626,13,4248,194,5256,17424,23,13488,429.0,29,2024,26.32,NORMAL,10.51,NORMAL,12.28,NORMAL,45.39,NORMAL,12.01,NORMAL,16.8,NORMAL,43.56,NORMAL,11.14,NORMAL,16.39,NORMAL
900,MOTHERSON,Mar 2013,25298,23819,1480,6,318,250,714,834,46,452,1.0,26,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
901,MOTHERSON,Mar 2014,30414,28017,2397,8,311,294,817,1596,31,1097,2.0,29,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
902,MOTHERSON,Mar 2015,34661,31817,2844,8,212,318,921,1817,29,1292,2.0,31,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
903,MOTHERSON,Mar 2016,37216,33668,3548,10,177,345,1087,2293,23,1774,3.0,26,2016,13.73,NORMAL,,INSUFFICIENT,,INSUFFICIENT,57.74,NORMAL,,INSUFFICIENT,,INSUFFICIENT,44.22,NORMAL,,INSUFFICIENT,,INSUFFICIENT
904,MOTHERSON,Mar 2017,42376,38204,4171,10,346,375,1059,3083,30,2172,3.0,18,2017,11.69,NORMAL,,INSUFFICIENT,,INSUFFICIENT,25.57,NORMAL,,INSUFFICIENT,,INSUFFICIENT,14.47,NORMAL,,INSUFFICIENT,,INSUFFICIENT
905,MOTHERSON,Mar 2018,56303,51174,5128,9,125,411,1575,3267,31,2260,3.0,30,2018,17.55,NORMAL,17.35,NORMAL,,INSUFFICIENT,20.49,NORMAL,37.97,NORMAL,,INSUFFICIENT,14.47,NORMAL,24.57,NORMAL,,INSUFFICIENT
906,MOTHERSON,Mar 2019,63523,58174,5348,8,333,423,2058,3200,34,2098,3.0,29,2019,19.51,NORMAL,15.87,NORMAL,,INSUFFICIENT,5.75,NORMAL,13.85,NORMAL,,INSUFFICIENT,0.0,NORMAL,8.45,NORMAL,,INSUFFICIENT
907,MOTHERSON,Mar 2020,60729,56075,4654,8,642,593,2721,1983,-5,1294,2.0,40,2020,12.74,NORMAL,11.87,NORMAL,,INSUFFICIENT,-15.86,NORMAL,0.03,NORMAL,,INSUFFICIENT,-12.64,NORMAL,0.0,NORMAL,,INSUFFICIENT
908,MOTHERSON,Mar 2021,57370,53000,4370,8,568,512,2926,1500,34,1569,2.0,46,2021,0.63,NORMAL,9.04,NORMAL,,INSUFFICIENT,-11.45,NORMAL,-2.43,NORMAL,,INSUFFICIENT,-12.64,NORMAL,-7.79,NORMAL,,INSUFFICIENT
909,MOTHERSON,Mar 2022,63774,59060,4714,7,575,543,2958,1788,31,1182,1.0,34,2022,0.13,NORMAL,8.52,NORMAL,,INSUFFICIENT,-17.41,NORMAL,-11.46,NORMAL,,INSUFFICIENT,-30.66,NORMAL,-19.73,NORMAL,,INSUFFICIENT
910,MOTHERSON,Mar 2023,78788,72537,6251,8,70,781,3136,2405,31,1670,2.0,29,2023,9.07,NORMAL,6.95,NORMAL,12.03,NORMAL,8.87,NORMAL,-5.87,NORMAL,13.96,NORMAL,0.0,NORMAL,-7.79,NORMAL,7.18,NORMAL
911,MOTHERSON,Mar 2024,98692,89370,9322,9,140,1811,3810,3840,21,3020,4.0,20,2024,19.82,NORMAL,9.21,NORMAL,12.49,NORMAL,24.39,NORMAL,7.56,NORMAL,10.66,NORMAL,25.99,NORMAL,5.92,NORMAL,7.18,NORMAL
913,NAUKRI,Mar 2013,472,351,121,26,24,3,12,130,41,76,8.0,12,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
914,NAUKRI,Mar 2014,567,471,97,17,48,3,21,120,49,60,8.0,30,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
915,NAUKRI,Mar 2015,732,711,21,3,89,4,47,60,99,-14,2.0,150,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
916,NAUKRI,Mar 2016,748,656,91,12,111,3,24,175,33,118,11.0,27,2016,16.59,NORMAL,,INSUFFICIENT,,INSUFFICIENT,15.79,NORMAL,,INSUFFICIENT,,INSUFFICIENT,11.2,NORMAL,,INSUFFICIENT,,INSUFFICIENT
917,NAUKRI,Mar 2017,888,896,-9,-1,50,4,33,5,99,-43,-2.0,-230,2017,16.13,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT
918,NAUKRI,Mar 2018,988,769,219,22,401,5,30,585,14,501,42.0,13,2018,10.51,NORMAL,15.92,NORMAL,,INSUFFICIENT,,TURNAROUND,45.82,NORMAL,,INSUFFICIENT,175.89,NORMAL,39.33,NORMAL,,INSUFFICIENT
919,NAUKRI,Mar 2019,1151,1142,9,1,737,7,22,716,17,592,49.0,12,2019,15.45,NORMAL,15.21,NORMAL,,INSUFFICIENT,71.19,NORMAL,58.06,NORMAL,,INSUFFICIENT,64.54,NORMAL,43.69,NORMAL,,INSUFFICIENT
920,NAUKRI,Mar 2020,1312,1662,-350,-27,286,14,48,-126,95,-246,-19.0,-31,2020,13.9,NORMAL,12.38,NORMAL,,INSUFFICIENT,,BOTH_NEGATIVE,,BOTH_NEGATIVE,,INSUFFICIENT,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,INSUFFICIENT
921,NAUKRI,Mar 2021,1128,1054,74,7,1584,11,45,1602,12,1418,110.0,7,2021,4.52,NORMAL,8.56,NORMAL,,INSUFFICIENT,41.45,NORMAL,64.42,NORMAL,,INSUFFICIENT,37.84,NORMAL,58.49,NORMAL,,INSUFFICIENT
922,NAUKRI,Mar 2022,1589,1143,446,28,13810,11,73,14200,9,12882,991.0,1,2022,11.35,NORMAL,12.34,NORMAL,,INSUFFICIENT,179.18,NORMAL,,TURNAROUND,,INSUFFICIENT,172.45,NORMAL,,TURNAROUND,,INSUFFICIENT
923,NAUKRI,Mar 2023,2346,1997,348,15,-116,18,73,141,99,-70,-8.0,-228,2023,21.38,NORMAL,18.88,NORMAL,17.39,NORMAL,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS
924,NAUKRI,Mar 2024,2536,1825,711,28,303,35,101,878,32,595,44.0,49,2024,31.0,NORMAL,17.12,NORMAL,16.16,NORMAL,-25.13,NORMAL,0.1,NORMAL,25.79,NORMAL,-26.32,NORMAL,-2.13,NORMAL,18.59,NORMAL
926,NESTLEIND,Dec 2013,9101,7153,1948,21,97,37,330,1678,33,1117,12.0,42,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
927,NESTLEIND,Dec 2014,9855,7816,2039,21,87,14,338,1774,33,1185,12.0,51,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
928,NESTLEIND,Dec 2015,8175,6620,1555,19,-391,3,347,814,31,563,6.0,83,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
929,NESTLEIND,Dec 2016,9141,7292,1850,20,140,91,354,1545,35,1001,10.0,61,2016,0.15,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-3.59,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-5.9,NORMAL,,INSUFFICIENT,,INSUFFICIENT
930,NESTLEIND,Dec 2017,10010,7913,2097,21,177,92,342,1839,33,1225,13.0,68,2017,0.52,NORMAL,,INSUFFICIENT,,INSUFFICIENT,1.11,NORMAL,,INSUFFICIENT,,INSUFFICIENT,2.7,NORMAL,,INSUFFICIENT,,INSUFFICIENT
931,NESTLEIND,Dec 2018,11292,8675,2618,23,259,112,336,2429,34,1607,17.0,69,2018,11.37,NORMAL,4.41,NORMAL,,INSUFFICIENT,41.85,NORMAL,7.55,NORMAL,,INSUFFICIENT,41.5,NORMAL,7.21,NORMAL,,INSUFFICIENT
932,NESTLEIND,Dec 2019,12369,9443,2926,24,247,129,370,2673,26,1968,20.0,168,2019,10.61,NORMAL,4.65,NORMAL,,INSUFFICIENT,25.27,NORMAL,10.68,NORMAL,,INSUFFICIENT,25.99,NORMAL,10.76,NORMAL,,INSUFFICIENT
933,NESTLEIND,Dec 2020,13350,10149,3202,24,146,164,370,2813,26,2082,22.0,93,2020,10.07,NORMAL,10.31,NORMAL,,INSUFFICIENT,19.34,NORMAL,29.9,NORMAL,,INSUFFICIENT,19.17,NORMAL,29.67,NORMAL,,INSUFFICIENT
934,NESTLEIND,Dec 2021,14741,11178,3562,24,-112,202,391,2857,26,2118,22.0,91,2021,9.29,NORMAL,10.03,NORMAL,,INSUFFICIENT,9.64,NORMAL,16.17,NORMAL,,INSUFFICIENT,8.97,NORMAL,17.08,NORMAL,,INSUFFICIENT
935,NESTLEIND,Dec 2022,16897,13191,3706,22,107,155,403,3256,27,2391,25.0,89,2022,10.96,NORMAL,11.04,NORMAL,,INSUFFICIENT,6.71,NORMAL,14.31,NORMAL,,INSUFFICIENT,7.72,NORMAL,13.97,NORMAL,,INSUFFICIENT
936,NESTLEIND,Dec 2023,19126,14655,4471,23,116,119,429,4038,26,2999,31.0,56,2023,12.73,NORMAL,11.11,NORMAL,7.71,NORMAL,12.94,NORMAL,13.29,NORMAL,10.38,NORMAL,12.11,NORMAL,12.77,NORMAL,9.96,NORMAL
937,NESTLEIND,Mar 2024,24394,18581,5813,24,159,145,538,5289,26,3933,41.0,79,2024,18.28,NORMAL,14.55,NORMAL,9.49,NORMAL,22.91,NORMAL,14.85,NORMAL,12.75,NORMAL,23.06,NORMAL,15.44,NORMAL,13.07,NORMAL
939,NHPC,Mar 2013,6381,2229,4152,65,1595,611,1241,3895,26,2873,2.0,28,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
940,NHPC,Mar 2014,7389,3047,4342,59,889,1203,1499,2529,35,1633,1.0,27,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
941,NHPC,Mar 2015,8221,3087,5134,62,1597,1296,1715,3718,25,2798,2.0,27,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
942,NHPC,Mar 2016,8354,3571,4783,57,1174,1160,1432,3365,30,2365,2.0,81,2016,9.4,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-6.28,NORMAL,,INSUFFICIENT,,INSUFFICIENT,0.0,NORMAL,,INSUFFICIENT,,INSUFFICIENT
943,NHPC,Mar 2017,8623,3739,4884,57,2245,1133,1462,4535,23,3480,3.0,61,2017,5.28,NORMAL,,INSUFFICIENT,,INSUFFICIENT,28.69,NORMAL,,INSUFFICIENT,,INSUFFICIENT,44.22,NORMAL,,INSUFFICIENT,,INSUFFICIENT
944,NHPC,Mar 2018,7755,3508,4248,55,1185,924,1469,3040,8,2785,2.0,57,2018,-1.93,NORMAL,3.98,NORMAL,,INSUFFICIENT,-0.16,NORMAL,-0.62,NORMAL,,INSUFFICIENT,0.0,NORMAL,0.0,NORMAL,,INSUFFICIENT
945,NHPC,Mar 2019,8983,4002,4981,55,1733,896,1658,4159,32,2836,3.0,56,2019,2.45,NORMAL,3.98,NORMAL,,INSUFFICIENT,6.24,NORMAL,11.67,NORMAL,,INSUFFICIENT,14.47,NORMAL,24.57,NORMAL,,INSUFFICIENT
946,NHPC,Mar 2020,10008,4562,5446,54,311,877,1614,3266,-2,3345,3.0,52,2020,5.09,NORMAL,4.01,NORMAL,,INSUFFICIENT,-1.31,NORMAL,3.64,NORMAL,,INSUFFICIENT,0.0,NORMAL,8.45,NORMAL,,INSUFFICIENT
947,NHPC,Mar 2021,9648,4371,5277,55,1087,577,1292,4495,20,3600,3.0,49,2021,7.55,NORMAL,2.92,NORMAL,,INSUFFICIENT,8.93,NORMAL,8.77,NORMAL,,INSUFFICIENT,14.47,NORMAL,8.45,NORMAL,,INSUFFICIENT
948,NHPC,Mar 2022,9144,5131,4013,44,981,586,1190,3217,-17,3774,4.0,52,2022,0.59,NORMAL,1.18,NORMAL,,INSUFFICIENT,9.99,NORMAL,1.64,NORMAL,,INSUFFICIENT,10.06,NORMAL,5.92,NORMAL,,INSUFFICIENT
949,NHPC,Mar 2023,10607,4423,6184,58,743,475,1215,5237,19,4261,4.0,48,2023,1.96,NORMAL,6.46,NORMAL,5.21,NORMAL,8.4,NORMAL,8.88,NORMAL,4.02,NORMAL,10.06,NORMAL,14.87,NORMAL,7.18,NORMAL
950,NHPC,Mar 2024,9632,4825,4807,50,2029,608,1184,5043,20,4028,4.0,53,2024,-0.06,NORMAL,1.4,NORMAL,2.69,NORMAL,3.82,NORMAL,7.27,NORMAL,9.45,NORMAL,10.06,NORMAL,5.92,NORMAL,14.87,NORMAL
952,NTPC,Mar 2013,71518,53370,18149,25,4777,2491,3823,16611,24,12586,13.0,38,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
953,NTPC,Mar 2014,78330,58603,19727,25,2792,3263,4770,14486,21,11403,12.0,42,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
954,NTPC,Mar 2015,79957,62605,17352,22,2338,3669,5565,10456,4,9992,10.0,21,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
955,NTPC,Mar 2016,73396,54829,18568,25,1188,3366,5771,10618,-2,10781,11.0,26,2016,0.87,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-5.03,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-5.42,NORMAL,,INSUFFICIENT,,INSUFFICIENT
956,NTPC,Mar 2017,82042,60445,21598,26,1592,3753,6010,13426,20,10714,11.0,37,2017,1.56,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-2.06,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-2.86,NORMAL,,INSUFFICIENT,,INSUFFICIENT
